CustomerID,Status,Annual Income ($),Spending Score (1-100),Work Experience,Customer size,Founded,Number of employees,Country
805.0,Public,121528.0,92.0,8.0,4.0,1981,9882,Chine
806.0,Public,189369.0,69.0,0.0,3.0,2011,7369,Inde
807.0,Public,80808.0,26.0,1.0,1.0,2015,8813,Germany
808.0,Private,57535.0,84.0,1.0,7.0,1977,6546,USA
809.0,Public,163509.0,51.0,0.0,4.0,1983,196,Canada
810.0,Public,75884.0,57.0,0.0,7.0,2016,6310,India
811.0,Public,157759.0,52.0,1.0,6.0,2003,8113,Allemagne
812.0,Public,184813.0,44.0,0.0,2.0,2008,4697,France
813.0,Private,187253.0,51.0,8.0,7.0,1980,9490,Suède
814.0,Private,81718.0,36.0,1.0,3.0,1983,948,Norvège
815.0,Private,150019.0,37.0,1.0,2.0,1976,2882,Finlande
816.0,Public,53452.0,73.0,1.0,6.0,2019,805,Pays-Bas
817.0,Private,150765.0,42.0,8.0,2.0,2018,2417,Royaume-Uni
818.0,Public,154456.0,71.0,0.0,7.0,1973,7339,États-Unis
819.0,Public,56647.0,12.0,6.0,4.0,2007,9886,Canada
820.0,Public,117477.0,48.0,6.0,7.0,2007,7441,Chine
821.0,Public,79677.0,9.0,10.0,7.0,1992,1911,Inde
822.0,Public,116759.0,28.0,7.0,3.0,1996,8544,Germany
823.0,Private,180702.0,21.0,6.0,1.0,2001,7892,USA
824.0,Public,122698.0,100.0,8.0,1.0,1995,9909,Canada
825.0,Public,169346.0,55.0,7.0,2.0,2015,8888,India
826.0,Public,93176.0,25.0,4.0,1.0,1981,732,Allemagne
827.0,Public,75853.0,40.0,4.0,5.0,2009,2225,France
828.0,Private,119362.0,58.0,8.0,1.0,1971,513,Suède
829.0,Private,81545.0,36.0,4.0,7.0,1997,1744,Norvège
830.0,Private,67372.0,75.0,0.0,7.0,1992,316,Finlande
831.0,Public,109703.0,61.0,1.0,1.0,1993,3905,Pays-Bas
832.0,Private,166697.0,39.0,13.0,4.0,1985,5483,Royaume-Uni
833.0,Public,124982.0,34.0,1.0,7.0,2008,1653,États-Unis
834.0,Public,146776.0,83.0,1.0,7.0,1981,4070,Canada
835.0,Public,147548.0,45.0,4.0,5.0,2008,5420,Chine
836.0,Public,117620.0,60.0,7.0,6.0,2006,4571,Inde
837.0,Private,85351.0,57.0,0.0,2.0,1978,9679,Germany
838.0,Private,174432.0,8.0,0.0,7.0,1985,2658,USA
839.0,Private,70787.0,68.0,1.0,3.0,2015,5695,Canada
840.0,Public,75473.0,63.0,0.0,7.0,1973,841,India
841.0,Private,90082.0,49.0,1.0,6.0,1999,2216,Allemagne
842.0,Public,185388.0,54.0,0.0,2.0,1996,7444,France
843.0,Public,168110.0,69.0,14.0,6.0,2009,9926,Suède
844.0,Public,184628.0,38.0,12.0,2.0,2017,2143,Norvège
845.0,Public,176551.0,45.0,8.0,1.0,1994,4633,Finlande
846.0,Public,76422.0,21.0,9.0,7.0,2015,8124,Pays-Bas
847.0,Private,164248.0,51.0,9.0,3.0,1977,6853,Royaume-Uni
848.0,Public,109188.0,38.0,5.0,7.0,2005,5856,États-Unis
849.0,Public,132951.0,26.0,4.0,1.0,1980,6938,Canada
850.0,Public,164598.0,32.0,8.0,1.0,1984,2054,Chine
851.0,Private,186655.0,32.0,7.0,2.0,2002,4100,Inde
852.0,Public,111859.0,86.0,6.0,1.0,1993,9482,Germany
853.0,Public,121926.0,41.0,7.0,1.0,2015,5650,USA
854.0,Public,143047.0,42.0,1.0,3.0,2006,7034,Canada
855.0,Public,131748.0,23.0,1.0,3.0,2003,7802,India
856.0,Private,142801.0,23.0,0.0,1.0,1995,2146,Allemagne
857.0,Private,142723.0,46.0,0.0,6.0,1998,3079,France
858.0,Private,155151.0,16.0,14.0,3.0,2017,9270,Suède
859.0,Public,153607.0,48.0,1.0,4.0,2020,788,Norvège
860.0,Private,144192.0,34.0,0.0,3.0,2020,3010,Finlande
861.0,Public,174159.0,22.0,4.0,4.0,2011,4282,Pays-Bas
862.0,Public,73642.0,50.0,0.0,3.0,2009,5729,Royaume-Uni
863.0,Public,170319.0,46.0,8.0,7.0,1986,9040,États-Unis
864.0,Public,141351.0,10.0,0.0,2.0,2003,3364,Canada
865.0,Public,167411.0,9.0,12.0,5.0,2006,6412,Chine
866.0,Private,58289.0,49.0,5.0,6.0,1977,8141,Inde
867.0,Public,79801.0,77.0,0.0,2.0,2008,5208,Germany
868.0,Public,146118.0,52.0,8.0,7.0,2010,2973,USA
869.0,Public,57337.0,14.0,1.0,4.0,1970,8356,Canada
870.0,Public,113575.0,6.0,1.0,2.0,1984,468,India
871.0,Private,122658.0,65.0,6.0,2.0,1972,3078,Allemagne
872.0,Public,151836.0,13.0,0.0,6.0,1995,7064,France
873.0,Public,185900.0,80.0,9.0,4.0,1970,3006,Suède
874.0,Public,94029.0,98.0,1.0,4.0,2003,8534,Norvège
875.0,Public,157290.0,22.0,2.0,2.0,2010,6981,Finlande
876.0,Private,175996.0,42.0,10.0,4.0,2003,116,Pays-Bas
877.0,Private,102016.0,37.0,0.0,4.0,1983,4365,Royaume-Uni
878.0,Private,77902.0,67.0,1.0,2.0,1984,9900,États-Unis
879.0,Public,81138.0,86.0,9.0,7.0,2013,3485,Canada
880.0,Private,128258.0,48.0,0.0,2.0,2009,4104,Chine
881.0,Public,62475.0,24.0,6.0,4.0,1975,755,Inde
882.0,Public,82854.0,75.0,6.0,4.0,2005,4489,Germany
883.0,Public,59284.0,38.0,7.0,7.0,1978,8090,USA
884.0,Public,141580.0,92.0,0.0,4.0,1983,1671,Canada
885.0,Public,171362.0,90.0,6.0,4.0,2016,3325,India
886.0,Private,78274.0,65.0,9.0,2.0,1996,4228,Allemagne
887.0,Public,76646.0,61.0,0.0,1.0,1997,4375,France
888.0,Public,78308.0,66.0,5.0,2.0,1975,6499,Suède
889.0,Public,78971.0,89.0,1.0,2.0,1998,6052,Norvège
890.0,Public,65528.0,73.0,1.0,5.0,2012,4709,Finlande
891.0,Private,94199.0,71.0,5.0,7.0,1974,7957,Pays-Bas
892.0,Public,135705.0,48.0,8.0,7.0,1999,3016,Royaume-Uni
893.0,Private,130573.0,31.0,8.0,3.0,1975,8808,États-Unis
894.0,Public,152303.0,68.0,1.0,5.0,2020,108,Canada
895.0,Public,144582.0,89.0,1.0,1.0,2004,9070,Chine
896.0,Public,93288.0,60.0,10.0,6.0,2010,3836,Inde
897.0,Public,88192.0,3.0,10.0,2.0,1990,5794,Germany
898.0,Private,62362.0,81.0,7.0,3.0,1970,6443,USA
899.0,Private,74350.0,39.0,10.0,1.0,2001,314,Canada
900.0,Private,144103.0,42.0,8.0,7.0,2011,9857,India
901.0,Private,75518.0,17.0,7.0,3.0,1988,9386,Allemagne
902.0,Private,160980.0,62.0,4.0,2.0,2008,7431,France
903.0,Public,102904.0,28.0,7.0,6.0,1980,4614,Suède
904.0,Public,174501.0,37.0,9.0,7.0,1979,5134,Norvège
905.0,Public,157661.0,57.0,6.0,6.0,1980,5294,Finlande
906.0,Public,118385.0,8.0,10.0,3.0,2018,4687,Pays-Bas
907.0,Public,116463.0,100.0,8.0,4.0,2000,7716,Royaume-Uni
908.0,Public,161212.0,14.0,9.0,6.0,1992,292,États-Unis
909.0,Private,172601.0,50.0,4.0,6.0,1990,7229,Canada
910.0,Public,167214.0,94.0,8.0,7.0,2009,5835,Chine
911.0,Private,69644.0,19.0,5.0,1.0,2010,9572,Inde
912.0,Public,120215.0,46.0,7.0,2.0,1988,4855,Germany
913.0,Public,180401.0,23.0,7.0,6.0,1991,5738,USA
914.0,Public,113739.0,93.0,5.0,7.0,1994,3035,Canada
915.0,Private,111717.0,41.0,1.0,2.0,2001,5824,India
916.0,Private,62808.0,20.0,0.0,4.0,1977,2386,Allemagne
917.0,Public,67582.0,13.0,1.0,3.0,1973,3989,France
918.0,Private,96543.0,60.0,9.0,1.0,1977,3745,Suède
919.0,Private,89667.0,69.0,0.0,2.0,2020,4695,Norvège
920.0,Public,98980.0,65.0,0.0,1.0,2018,2323,Finlande
921.0,Private,124998.0,17.0,1.0,3.0,2005,9564,Pays-Bas
922.0,Private,189091.0,12.0,0.0,6.0,1981,3622,Royaume-Uni
923.0,Public,153842.0,3.0,1.0,3.0,1978,3730,États-Unis
924.0,Private,106314.0,16.0,0.0,7.0,2000,1867,Canada
925.0,Public,62901.0,60.0,8.0,5.0,1994,3097,Chine
926.0,Private,149618.0,78.0,4.0,6.0,1992,2370,Inde
927.0,Public,72068.0,97.0,0.0,6.0,1973,9810,Germany
928.0,Private,81367.0,87.0,0.0,3.0,2003,3934,USA
929.0,Public,118575.0,10.0,1.0,3.0,1987,7624,Canada
930.0,Public,82382.0,97.0,1.0,3.0,2011,8379,India
931.0,Private,114776.0,55.0,10.0,3.0,1983,9660,Allemagne
932.0,Public,145597.0,81.0,1.0,6.0,2004,1920,France
933.0,Private,162072.0,86.0,1.0,1.0,2010,4259,Suède
934.0,Private,172872.0,11.0,0.0,7.0,1989,6419,Norvège
935.0,Public,182162.0,6.0,1.0,3.0,2014,9222,Finlande
936.0,Public,71467.0,81.0,5.0,7.0,2008,2747,Pays-Bas
937.0,Public,85568.0,1.0,0.0,6.0,1997,8277,Royaume-Uni
938.0,Public,56851.0,72.0,6.0,3.0,1990,4001,États-Unis
939.0,Public,116782.0,73.0,9.0,5.0,1989,7718,Canada
940.0,Public,67781.0,1.0,4.0,4.0,2006,6725,Chine
941.0,Public,70152.0,29.0,0.0,2.0,1974,6089,Inde
942.0,Private,185861.0,82.0,3.0,6.0,1973,6641,Germany
943.0,Private,162595.0,17.0,3.0,3.0,2020,1904,USA
944.0,Public,80098.0,54.0,10.0,6.0,2001,1230,Canada
945.0,Public,184801.0,8.0,1.0,1.0,2002,6222,India
946.0,Public,58908.0,37.0,6.0,6.0,1971,9634,Allemagne
947.0,Public,146011.0,69.0,9.0,5.0,1976,9986,France
948.0,Public,135174.0,39.0,9.0,4.0,1975,6123,Suède
949.0,Public,114244.0,64.0,0.0,1.0,1998,3889,Norvège
950.0,Public,157207.0,52.0,0.0,4.0,2006,6145,Finlande
951.0,Public,128834.0,23.0,5.0,4.0,1983,2491,Pays-Bas
952.0,Private,51166.0,24.0,0.0,7.0,1974,1576,Royaume-Uni
953.0,Public,130118.0,36.0,0.0,4.0,2015,2435,États-Unis
954.0,Private,87014.0,71.0,11.0,4.0,1983,4519,Canada
955.0,Public,111379.0,93.0,0.0,2.0,2011,6249,Chine
956.0,Private,83704.0,82.0,1.0,1.0,2005,4458,Inde
957.0,Public,90558.0,49.0,8.0,2.0,1976,4315,Germany
958.0,Private,187343.0,14.0,6.0,3.0,2014,6431,USA
959.0,Public,111174.0,48.0,9.0,6.0,2010,6333,Canada
960.0,Private,64461.0,63.0,4.0,4.0,2021,8294,India
961.0,Private,109618.0,97.0,7.0,3.0,2008,1945,Allemagne
962.0,Private,189357.0,4.0,7.0,1.0,1980,1380,France
963.0,Public,120955.0,79.0,6.0,1.0,2010,261,Suède
964.0,Public,168898.0,54.0,8.0,7.0,1986,6786,Norvège
965.0,Private,130431.0,52.0,6.0,3.0,1987,9032,Finlande
966.0,Private,161091.0,56.0,9.0,1.0,1987,8013,Pays-Bas
967.0,Public,69988.0,2.0,5.0,4.0,2011,691,Royaume-Uni
968.0,Public,169702.0,98.0,5.0,1.0,1993,9323,États-Unis
969.0,Private,186897.0,49.0,1.0,7.0,2004,3288,Canada
970.0,Public,109061.0,41.0,6.0,1.0,2019,6359,Chine
971.0,Private,188620.0,30.0,3.0,6.0,1991,1374,Inde
972.0,Public,108675.0,57.0,4.0,5.0,2008,9733,Germany
973.0,Public,177601.0,34.0,0.0,2.0,1980,2709,USA
974.0,Public,87365.0,3.0,1.0,2.0,2000,2275,Canada
975.0,Private,95929.0,23.0,0.0,2.0,1991,8092,India
976.0,Private,97185.0,87.0,0.0,5.0,1983,2439,Allemagne
977.0,Public,103838.0,17.0,1.0,2.0,2010,9708,France
978.0,Private,129260.0,11.0,1.0,3.0,1996,472,Suède
979.0,Public,151184.0,19.0,1.0,4.0,2012,4275,Norvège
980.0,Public,177512.0,62.0,2.0,3.0,1981,7005,Finlande
981.0,Private,140099.0,51.0,0.0,7.0,2011,5698,Pays-Bas
982.0,Private,67535.0,97.0,7.0,6.0,1980,5569,Royaume-Uni
983.0,Private,133236.0,61.0,1.0,6.0,2019,6573,États-Unis
984.0,Public,87975.0,5.0,9.0,7.0,1983,8650,Canada
985.0,Public,164350.0,23.0,0.0,5.0,1972,7010,Chine
986.0,Private,55109.0,53.0,8.0,3.0,1999,3009,Inde
987.0,Public,67613.0,40.0,1.0,2.0,2001,8011,Germany
988.0,Public,185306.0,47.0,0.0,2.0,1970,3882,USA
989.0,Public,154787.0,84.0,3.0,5.0,1978,7210,Canada
990.0,Public,109759.0,96.0,9.0,3.0,1979,4768,India
991.0,Public,114571.0,51.0,1.0,3.0,2000,6433,Allemagne
992.0,Private,130697.0,93.0,1.0,2.0,1989,5012,France
993.0,Private,115916.0,24.0,13.0,6.0,1989,6605,Suède
994.0,Public,69814.0,53.0,9.0,2.0,2009,2302,Norvège
995.0,Public,118161.0,74.0,0.0,4.0,1975,8994,Finlande
996.0,Private,56583.0,65.0,2.0,3.0,1984,883,Pays-Bas
997.0,Public,185843.0,36.0,4.0,3.0,2018,1318,Royaume-Uni
998.0,Public,171825.0,22.0,10.0,4.0,2010,4911,États-Unis
999.0,Private,77976.0,95.0,11.0,3.0,2002,506,Canada
1000.0,Private,66312.0,75.0,0.0,1.0,2008,3556,Chine
1001.0,Public,81839.0,11.0,0.0,4.0,1993,7063,Inde
1002.0,Public,55712.0,5.0,5.0,6.0,1981,2911,Germany
1003.0,Private,158335.0,45.0,2.0,5.0,2010,166,USA
1004.0,Private,74253.0,45.0,1.0,6.0,1995,9635,Canada
1005.0,Private,119625.0,3.0,4.0,4.0,2014,7792,India
1006.0,Public,129743.0,6.0,0.0,2.0,1974,1349,Allemagne
1007.0,Public,101007.0,60.0,0.0,6.0,1971,6946,France
1008.0,Private,87529.0,49.0,9.0,7.0,1972,9372,Suède
1009.0,Private,151648.0,98.0,8.0,6.0,1998,3407,Norvège
1010.0,Private,61637.0,67.0,0.0,5.0,1983,603,Finlande
1011.0,Private,164659.0,59.0,1.0,6.0,2000,428,Pays-Bas
1012.0,Public,125623.0,62.0,0.0,4.0,1980,3736,Royaume-Uni
1013.0,Public,104054.0,22.0,8.0,4.0,1979,7375,États-Unis
1014.0,Private,83535.0,56.0,1.0,5.0,1993,8226,Canada
1015.0,Public,166245.0,13.0,7.0,3.0,2019,6528,Chine
1016.0,Public,100890.0,60.0,4.0,4.0,2004,3500,Inde
1017.0,Public,55972.0,83.0,1.0,7.0,1982,605,Germany
1018.0,Public,134282.0,39.0,2.0,5.0,2014,9995,USA
1019.0,Public,106669.0,22.0,1.0,7.0,1978,1489,Canada
1020.0,Public,145777.0,94.0,1.0,5.0,2017,2082,India
1021.0,Private,119259.0,91.0,1.0,5.0,1982,2700,Allemagne
1022.0,Public,150174.0,59.0,2.0,2.0,1975,9165,France
1023.0,Public,55472.0,51.0,1.0,3.0,2006,5707,Suède
1024.0,Private,99423.0,82.0,0.0,5.0,2001,384,Norvège
1025.0,Public,146221.0,25.0,0.0,3.0,1980,691,Finlande
1026.0,Public,84238.0,31.0,1.0,2.0,1986,8671,Pays-Bas
1027.0,Private,57032.0,75.0,1.0,5.0,1977,8415,Royaume-Uni
1028.0,Private,88811.0,52.0,0.0,4.0,1993,7178,États-Unis
1029.0,Private,167420.0,38.0,5.0,2.0,1987,5223,Canada
1030.0,Private,101846.0,17.0,3.0,2.0,2016,3365,Chine
1031.0,Private,114061.0,87.0,2.0,5.0,1983,8911,Inde
1032.0,Private,147449.0,16.0,1.0,5.0,1999,4533,Germany
1033.0,Public,83043.0,76.0,0.0,1.0,2016,7009,USA
1034.0,Public,168990.0,81.0,9.0,5.0,2003,4363,Canada
1035.0,Private,73867.0,65.0,4.0,5.0,2003,4574,India
1036.0,Public,165772.0,51.0,1.0,4.0,1979,9083,Allemagne
1037.0,Public,178217.0,38.0,0.0,3.0,1975,7086,France
1038.0,Private,162612.0,98.0,1.0,6.0,2011,5693,Suède
1039.0,Private,99872.0,53.0,11.0,3.0,1998,8788,Norvège
1040.0,Public,142566.0,77.0,1.0,7.0,2018,4199,Finlande
1041.0,Public,111424.0,80.0,8.0,5.0,1983,801,Pays-Bas
1042.0,Private,187841.0,38.0,1.0,4.0,2000,9495,Royaume-Uni
1043.0,Public,171921.0,50.0,1.0,6.0,1983,8434,États-Unis
1044.0,Public,115299.0,87.0,6.0,3.0,1982,8980,Canada
1045.0,Private,94129.0,27.0,6.0,7.0,1990,8149,Chine
1046.0,Private,172378.0,39.0,5.0,6.0,1994,1969,Inde
1047.0,Private,146597.0,31.0,1.0,4.0,2006,2435,Germany
1048.0,Public,64057.0,44.0,0.0,3.0,1986,3734,USA
1049.0,Public,163585.0,49.0,9.0,5.0,2010,4044,Canada
1050.0,Private,93186.0,83.0,1.0,3.0,1983,4889,India
1051.0,Private,149764.0,1.0,0.0,6.0,1996,8497,Allemagne
1052.0,Private,116822.0,84.0,1.0,3.0,2017,2331,France
1053.0,Public,109346.0,37.0,1.0,2.0,2018,3500,Suède
1054.0,Public,111587.0,99.0,7.0,4.0,2018,9222,Norvège
1055.0,Public,166644.0,66.0,8.0,6.0,1997,1115,Finlande
1056.0,Public,181270.0,56.0,1.0,1.0,1992,2477,Pays-Bas
1057.0,Private,65207.0,81.0,1.0,2.0,1977,9786,Royaume-Uni
1058.0,Public,112146.0,21.0,8.0,4.0,1984,6505,États-Unis
1059.0,Private,104953.0,57.0,1.0,6.0,2020,303,Canada
1060.0,Public,139009.0,24.0,0.0,4.0,2007,6792,Chine
1061.0,Public,67916.0,82.0,0.0,6.0,2001,3318,Inde
1062.0,Public,99983.0,88.0,0.0,1.0,1994,3020,Germany
1063.0,Private,131122.0,40.0,9.0,6.0,1979,9915,USA
1064.0,Public,173190.0,37.0,9.0,4.0,1980,7384,Canada
1065.0,Private,122712.0,21.0,1.0,1.0,1987,760,India
1066.0,Public,55792.0,30.0,1.0,6.0,1979,1901,Allemagne
1067.0,Private,73892.0,45.0,1.0,4.0,2015,2884,France
1068.0,Public,78821.0,46.0,1.0,4.0,2000,947,Suède
1069.0,Public,152475.0,12.0,0.0,7.0,1988,6081,Norvège
1070.0,Private,152226.0,87.0,4.0,4.0,1982,55,Finlande
1071.0,Private,117679.0,18.0,1.0,3.0,1971,6263,Pays-Bas
1072.0,Private,146473.0,87.0,1.0,4.0,2016,7132,Royaume-Uni
1073.0,Private,66051.0,75.0,1.0,7.0,2020,6016,États-Unis
1074.0,Private,162332.0,72.0,1.0,5.0,1973,4057,Canada
1075.0,Public,166018.0,71.0,0.0,3.0,2010,5951,Chine
1076.0,Public,67398.0,81.0,2.0,5.0,1978,5707,Inde
1077.0,Private,73760.0,70.0,1.0,6.0,1996,24,Germany
1078.0,Private,167578.0,66.0,0.0,1.0,2011,217,USA
1079.0,Private,130267.0,45.0,8.0,4.0,1971,517,Canada
1080.0,Private,94846.0,95.0,0.0,5.0,2017,143,India
1081.0,Public,155396.0,1.0,9.0,5.0,2021,6864,Allemagne
1082.0,Public,138013.0,16.0,8.0,7.0,2007,9206,France
1083.0,Private,148286.0,77.0,0.0,4.0,1970,6478,Suède
1084.0,Public,101031.0,28.0,1.0,1.0,1970,3472,Norvège
1085.0,Public,52884.0,24.0,1.0,1.0,2004,8418,Finlande
1086.0,Private,153230.0,15.0,8.0,1.0,1976,4616,Pays-Bas
1087.0,Public,63261.0,13.0,1.0,7.0,2012,5874,Royaume-Uni
1088.0,Private,90167.0,84.0,0.0,3.0,2008,7020,États-Unis
1089.0,Public,162076.0,78.0,0.0,3.0,2006,3628,Canada
1090.0,Public,53622.0,27.0,0.0,3.0,1979,8623,Chine
1091.0,Public,172913.0,94.0,3.0,4.0,1997,7265,Inde
1092.0,Public,94316.0,86.0,0.0,6.0,2007,4024,Germany
1093.0,Private,141383.0,3.0,7.0,5.0,2001,2624,USA
1094.0,Public,67874.0,55.0,0.0,2.0,2016,6367,Canada
1095.0,Public,176554.0,62.0,1.0,2.0,2018,8221,India
1096.0,Public,135341.0,56.0,10.0,2.0,1991,4099,Allemagne
1097.0,Public,129019.0,57.0,0.0,3.0,1976,9982,France
1098.0,Private,107879.0,3.0,1.0,6.0,2004,5290,Suède
1099.0,Private,79531.0,4.0,1.0,1.0,1998,4448,Norvège
1100.0,Private,63379.0,59.0,12.0,7.0,1981,9606,Finlande
1101.0,Public,156258.0,54.0,0.0,4.0,1979,9659,Pays-Bas
1102.0,Private,67874.0,41.0,9.0,3.0,1978,9910,Royaume-Uni
1103.0,Public,159964.0,57.0,5.0,6.0,1993,4408,États-Unis
1104.0,Public,103706.0,50.0,1.0,2.0,2021,3465,Canada
1105.0,Public,64713.0,84.0,2.0,7.0,1995,589,Chine
1106.0,Public,90414.0,55.0,1.0,5.0,2018,993,Inde
1107.0,Public,171100.0,34.0,0.0,5.0,1971,8763,Germany
1108.0,Private,187305.0,85.0,6.0,7.0,1996,5340,USA
1109.0,Public,139758.0,46.0,0.0,6.0,2021,2524,Canada
1110.0,Public,91226.0,56.0,0.0,5.0,1999,9834,India
1111.0,Public,143928.0,30.0,9.0,7.0,1970,7114,Allemagne
1112.0,Public,92366.0,14.0,0.0,6.0,1991,5813,France
1113.0,Private,175041.0,25.0,4.0,1.0,1981,3881,Suède
1114.0,Private,147301.0,93.0,1.0,5.0,2009,9462,Norvège
1115.0,Private,119296.0,49.0,0.0,7.0,2016,2706,Finlande
1116.0,Public,126306.0,44.0,0.0,1.0,1999,2592,Pays-Bas
1117.0,Private,100647.0,49.0,1.0,3.0,1993,352,Royaume-Uni
1118.0,Public,168663.0,16.0,11.0,5.0,2018,986,États-Unis
1119.0,Public,105391.0,42.0,1.0,7.0,1977,2126,Canada
1120.0,Public,175179.0,43.0,9.0,4.0,2019,605,Chine
1121.0,Public,165019.0,12.0,1.0,2.0,1981,8383,Inde
1122.0,Public,68212.0,26.0,7.0,4.0,1998,8296,Germany
1123.0,Private,64572.0,71.0,1.0,2.0,1986,4298,USA
1124.0,Public,92591.0,99.0,8.0,2.0,1997,7749,Canada
1125.0,Public,69730.0,97.0,1.0,4.0,1970,9814,India
1126.0,Public,156793.0,57.0,2.0,4.0,2005,9057,Allemagne
1127.0,Public,56848.0,41.0,5.0,1.0,1998,2550,France
1128.0,Private,148450.0,55.0,0.0,6.0,1980,2544,Suède
1129.0,Private,150619.0,32.0,10.0,6.0,1990,5791,Norvège
1130.0,Private,100261.0,10.0,1.0,6.0,1979,6161,Finlande
1131.0,Public,109895.0,56.0,5.0,2.0,1980,7596,Pays-Bas
1132.0,Private,152684.0,24.0,0.0,3.0,1998,5378,Royaume-Uni
1133.0,Public,133765.0,83.0,1.0,3.0,2012,247,États-Unis
1134.0,Public,57677.0,99.0,0.0,5.0,2022,5096,Canada
1135.0,Public,112358.0,27.0,0.0,6.0,2017,8276,Chine
1136.0,Public,73845.0,52.0,1.0,7.0,2011,5621,Inde
1137.0,Private,89531.0,42.0,6.0,2.0,2019,1439,Germany
1138.0,Private,118092.0,100.0,7.0,3.0,1983,4315,USA
1139.0,Private,144242.0,49.0,1.0,4.0,2004,3593,Canada
1140.0,Public,140876.0,90.0,0.0,4.0,2009,2792,India
1141.0,Private,76888.0,26.0,0.0,1.0,2019,3205,Allemagne
1142.0,Public,116644.0,88.0,6.0,3.0,2011,1019,France
1143.0,Public,143021.0,3.0,5.0,4.0,2021,9615,Suède
1144.0,Public,145679.0,91.0,9.0,6.0,2015,719,Norvège
1145.0,Public,64398.0,7.0,1.0,6.0,2003,3071,Finlande
1146.0,Public,104512.0,40.0,9.0,3.0,1984,8106,Pays-Bas
1147.0,Private,71564.0,68.0,1.0,5.0,1982,4277,Royaume-Uni
1148.0,Public,122707.0,64.0,2.0,3.0,1996,2028,États-Unis
1149.0,Public,51733.0,96.0,0.0,5.0,2020,5978,Canada
1150.0,Public,138087.0,63.0,1.0,7.0,1981,4022,Chine
1151.0,Private,147278.0,51.0,0.0,4.0,2016,487,Inde
1152.0,Public,187339.0,62.0,0.0,6.0,1984,9348,Germany
1153.0,Public,129972.0,97.0,1.0,6.0,1982,9876,USA
1154.0,Public,151176.0,55.0,1.0,2.0,1977,4354,Canada
1155.0,Public,74358.0,60.0,0.0,6.0,1980,3498,India
1156.0,Private,83953.0,82.0,0.0,3.0,1990,9822,Allemagne
1157.0,Private,62925.0,24.0,1.0,6.0,1984,7995,France
1158.0,Private,65257.0,93.0,2.0,3.0,2000,2964,Suède
1159.0,Public,188557.0,4.0,9.0,2.0,2012,9699,Norvège
1160.0,Private,163783.0,84.0,3.0,1.0,1986,2300,Finlande
1161.0,Public,108342.0,97.0,0.0,3.0,1974,3943,Pays-Bas
1162.0,Public,155951.0,21.0,7.0,4.0,2019,3975,Royaume-Uni
1163.0,Public,183071.0,29.0,7.0,4.0,2000,4003,États-Unis
1164.0,Public,124104.0,20.0,4.0,6.0,2007,1278,Canada
1165.0,Public,136747.0,3.0,1.0,1.0,1987,5361,Chine
1166.0,Private,189498.0,18.0,4.0,1.0,1972,862,Inde
1167.0,Public,76149.0,48.0,9.0,6.0,1990,3870,Germany
1168.0,Public,185550.0,54.0,0.0,1.0,1986,7438,USA
1169.0,Public,119567.0,19.0,5.0,2.0,1982,6387,Canada
1170.0,Public,79806.0,30.0,1.0,6.0,1998,1549,India
1171.0,Private,180774.0,66.0,1.0,5.0,1990,6942,Allemagne
1172.0,Public,90142.0,50.0,1.0,2.0,1981,1600,France
1173.0,Public,184481.0,84.0,0.0,2.0,2020,3809,Suède
1174.0,Public,66089.0,75.0,6.0,3.0,2021,943,Norvège
1175.0,Public,60044.0,83.0,4.0,1.0,1970,2595,Finlande
1176.0,Private,52543.0,23.0,0.0,6.0,1991,1075,Pays-Bas
1177.0,Private,50429.0,23.0,0.0,1.0,1971,4711,Royaume-Uni
1178.0,Private,178228.0,45.0,1.0,2.0,1994,7867,États-Unis
1179.0,Public,161130.0,98.0,8.0,3.0,1990,7411,Canada
1180.0,Private,87976.0,38.0,1.0,6.0,1976,5304,Chine
1181.0,Public,179150.0,91.0,5.0,2.0,1982,8535,Inde
1182.0,Public,163442.0,32.0,1.0,6.0,2010,5793,Germany
1183.0,Public,108159.0,18.0,8.0,7.0,1988,516,USA
1184.0,Public,73419.0,14.0,0.0,1.0,2018,6957,Canada
1185.0,Public,138425.0,78.0,11.0,6.0,1986,8732,India
1186.0,Private,54431.0,93.0,1.0,7.0,2021,5573,Allemagne
1187.0,Public,168437.0,81.0,2.0,2.0,2008,1977,France
1188.0,Public,71322.0,54.0,1.0,6.0,1976,9412,Suède
1189.0,Public,122548.0,14.0,2.0,5.0,2002,4883,Norvège
1190.0,Public,141428.0,32.0,1.0,5.0,2020,9148,Finlande
1191.0,Private,142214.0,32.0,7.0,4.0,2006,7986,Pays-Bas
1192.0,Public,62590.0,43.0,9.0,6.0,1982,6487,Royaume-Uni
1193.0,Private,172523.0,83.0,6.0,2.0,2011,8932,États-Unis
1194.0,Public,157588.0,76.0,2.0,6.0,2005,6819,Canada
1195.0,Public,143313.0,57.0,4.0,7.0,1974,7631,Chine
1196.0,Public,119833.0,38.0,1.0,2.0,1996,8184,Inde
1197.0,Public,70803.0,35.0,0.0,5.0,2015,232,Germany
1198.0,Private,139008.0,47.0,1.0,4.0,1979,9372,USA
1199.0,Private,126669.0,53.0,1.0,6.0,1988,8582,Canada
1200.0,Private,122722.0,10.0,9.0,4.0,1997,2794,India
1201.0,Private,79800.0,47.0,0.0,1.0,2004,1985,Allemagne
1202.0,Private,100155.0,5.0,6.0,1.0,2020,3641,France
